Accumulable ID;Task ID;Name;Update;Value;Internal;Count Failed Values
229;15;internal.metrics.shuffle.read.localBytesRead;4713882;4713882;True;True
230;14;internal.metrics.shuffle.read.fetchWaitTime;0;0;True;True
230;15;internal.metrics.shuffle.read.fetchWaitTime;0;0;True;True
231;14;internal.metrics.shuffle.read.recordsRead;194;388;True;True
231;15;internal.metrics.shuffle.read.recordsRead;194;194;True;True
232;14;internal.metrics.shuffle.write.bytesWritten;4682916;9394074;True;True
232;15;internal.metrics.shuffle.write.bytesWritten;4711158;4711158;True;True
233;14;internal.metrics.shuffle.write.recordsWritten;1526;3062;True;True
233;15;internal.metrics.shuffle.write.recordsWritten;1536;1536;True;True
234;14;internal.metrics.shuffle.write.writeTime;26273783;58507328;True;True
234;15;internal.metrics.shuffle.write.writeTime;32233545;32233545;True;True
242;16;internal.metrics.executorDeserializeTime;6;11;True;True
242;17;internal.metrics.executorDeserializeTime;5;5;True;True
243;16;internal.metrics.executorDeserializeCpuTime;3767855;7101075;True;True
243;17;internal.metrics.executorDeserializeCpuTime;3333220;3333220;True;True
244;16;internal.metrics.executorRunTime;6799;13153;True;True
244;17;internal.metrics.executorRunTime;6354;6354;True;True
245;16;internal.metrics.executorCpuTime;13277222;26410589;True;True
245;17;internal.metrics.executorCpuTime;13133367;13133367;True;True
246;16;internal.metrics.resultSize;4439053;8878459;True;True
246;17;internal.metrics.resultSize;4439406;4439406;True;True
247;16;internal.metrics.jvmGCTime;91;91;True;True
