Accumulable ID;Task ID;Name;Update;Value;Internal;Count Failed Values
2.0;0;internal.metrics.executorDeserializeTime;729.0;729.0;True;True
2.0;1;internal.metrics.executorDeserializeTime;735.0;1464.0;True;True
3.0;0;internal.metrics.executorDeserializeCpuTime;259748177.0;259748177.0;True;True
3.0;1;internal.metrics.executorDeserializeCpuTime;299280715.0;559028892.0;True;True
4.0;0;internal.metrics.executorRunTime;5672.0;5672.0;True;True
4.0;1;internal.metrics.executorRunTime;5774.0;11446.0;True;True
5.0;0;internal.metrics.executorCpuTime;478996494.0;478996494.0;True;True
5.0;1;internal.metrics.executorCpuTime;446950518.0;925947012.0;True;True
6.0;0;internal.metrics.resultSize;1951.0;1951.0;True;True
6.0;1;internal.metrics.resultSize;1913.0;3864.0;True;True
8.0;0;internal.metrics.resultSerializationTime;2.0;2.0;True;True
9.0;0;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
9.0;1;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
10.0;0;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
10.0;1;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
22.0;0;internal.metrics.shuffle.write.bytesWritten;2054948.0;2054948.0;True;True
22.0;1;internal.metrics.shuffle.write.bytesWritten;2055283.0;4110231.0;True;True
23.0;0;internal.metrics.shuffle.write.recordsWritten;38.0;38.0;True;True
23.0;1;internal.metrics.shuffle.write.recordsWritten;38.0;76.0;True;True
24.0;0;internal.metrics.shuffle.write.writeTime;41176494.0;41176494.0;True;True
24.0;1;internal.metrics.shuffle.write.writeTime;24503687.0;65680181.0;True;True
26.0;0;internal.metrics.input.recordsRead;223076.0;223076.0;True;True
26.0;1;internal.metrics.input.recordsRead;223096.0;446172.0;True;True
32.0;2;internal.metrics.executorDeserializeTime;39.0;80.0;True;True
32.0;3;internal.metrics.executorDeserializeTime;41.0;41.0;True;True
33.0;2;internal.metrics.executorDeserializeCpuTime;18810780.0;36606922.0;True;True
33.0;3;internal.metrics.executorDeserializeCpuTime;17796142.0;17796142.0;True;True
34.0;2;internal.metrics.executorRunTime;9651.0;18872.0;True;True
34.0;3;internal.metrics.executorRunTime;9221.0;9221.0;True;True
35.0;2;internal.metrics.executorCpuTime;90795126.0;181417056.0;True;True
35.0;3;internal.metrics.executorCpuTime;90621930.0;90621930.0;True;True
36.0;2;internal.metrics.resultSize;2185.0;4370.0;True;True
36.0;3;internal.metrics.resultSize;2185.0;2185.0;True;True
39.0;2;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
39.0;3;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
40.0;2;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
40.0;3;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
45.0;2;internal.metrics.shuffle.read.remoteBlocksFetched;0.0;0.0;True;True
45.0;3;internal.metrics.shuffle.read.remoteBlocksFetched;0.0;0.0;True;True
46.0;2;internal.metrics.shuffle.read.localBlocksFetched;2.0;4.0;True;True
46.0;3;internal.metrics.shuffle.read.localBlocksFetched;2.0;2.0;True;True
47.0;2;internal.metrics.shuffle.read.remoteBytesRead;0.0;0.0;True;True
47.0;3;internal.metrics.shuffle.read.remoteBytesRead;0.0;0.0;True;True
48.0;2;internal.metrics.shuffle.read.remoteBytesReadToDisk;0.0;0.0;True;True
48.0;3;internal.metrics.shuffle.read.remoteBytesReadToDisk;0.0;0.0;True;True
49.0;2;internal.metrics.shuffle.read.localBytesRead;2055600.0;4110231.0;True;True
49.0;3;internal.metrics.shuffle.read.localBytesRead;2054631.0;2054631.0;True;True
50.0;2;internal.metrics.shuffle.read.fetchWaitTime;0.0;0.0;True;True
50.0;3;internal.metrics.shuffle.read.fetchWaitTime;0.0;0.0;True;True
51.0;2;internal.metrics.shuffle.read.recordsRead;38.0;76.0;True;True
51.0;3;internal.metrics.shuffle.read.recordsRead;38.0;38.0;True;True
52.0;2;internal.metrics.shuffle.write.bytesWritten;2533526.0;5064144.0;True;True
52.0;3;internal.metrics.shuffle.write.bytesWritten;2530618.0;2530618.0;True;True
53.0;2;internal.metrics.shuffle.write.recordsWritten;46.0;92.0;True;True
53.0;3;internal.metrics.shuffle.write.recordsWritten;46.0;46.0;True;True
54.0;2;internal.metrics.shuffle.write.writeTime;12197695.0;25799274.0;True;True
54.0;3;internal.metrics.shuffle.write.writeTime;13601579.0;13601579.0;True;True
62.0;4;internal.metrics.executorDeserializeTime;4.0;4.0;True;True
62.0;5;internal.metrics.executorDeserializeTime;6.0;10.0;True;True
63.0;4;internal.metrics.executorDeserializeCpuTime;3836104.0;3836104.0;True;True
63.0;5;internal.metrics.executorDeserializeCpuTime;3749194.0;7585298.0;True;True
64.0;4;internal.metrics.executorRunTime;4281.0;4281.0;True;True
64.0;5;internal.metrics.executorRunTime;4190.0;8471.0;True;True
65.0;4;internal.metrics.executorCpuTime;16436056.0;16436056.0;True;True
65.0;5;internal.metrics.executorCpuTime;15643599.0;32079655.0;True;True
66.0;4;internal.metrics.resultSize;3491402.0;3491402.0;True;True
66.0;5;internal.metrics.resultSize;3481108.0;6972510.0;True;True
68.0;4;internal.metrics.resultSerializationTime;3.0;3.0;True;True
68.0;5;internal.metrics.resultSerializationTime;3.0;6.0;True;True
69.0;4;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
69.0;5;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
70.0;4;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
70.0;5;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
75.0;4;internal.metrics.shuffle.read.remoteBlocksFetched;0.0;0.0;True;True
75.0;5;internal.metrics.shuffle.read.remoteBlocksFetched;0.0;0.0;True;True
76.0;4;internal.metrics.shuffle.read.localBlocksFetched;2.0;2.0;True;True
76.0;5;internal.metrics.shuffle.read.localBlocksFetched;2.0;4.0;True;True
77.0;4;internal.metrics.shuffle.read.remoteBytesRead;0.0;0.0;True;True
77.0;5;internal.metrics.shuffle.read.remoteBytesRead;0.0;0.0;True;True
78.0;4;internal.metrics.shuffle.read.remoteBytesReadToDisk;0.0;0.0;True;True
78.0;5;internal.metrics.shuffle.read.remoteBytesReadToDisk;0.0;0.0;True;True
79.0;4;internal.metrics.shuffle.read.localBytesRead;2535017.0;2535017.0;True;True
79.0;5;internal.metrics.shuffle.read.localBytesRead;2529127.0;5064144.0;True;True
80.0;4;internal.metrics.shuffle.read.fetchWaitTime;0.0;0.0;True;True
80.0;5;internal.metrics.shuffle.read.fetchWaitTime;0.0;0.0;True;True
81.0;4;internal.metrics.shuffle.read.recordsRead;46.0;46.0;True;True
81.0;5;internal.metrics.shuffle.read.recordsRead;46.0;92.0;True;True
92.0;6;internal.metrics.executorDeserializeTime;16.0;21.0;True;True
92.0;7;internal.metrics.executorDeserializeTime;5.0;5.0;True;True
93.0;6;internal.metrics.executorDeserializeCpuTime;4908106.0;9520941.0;True;True
93.0;7;internal.metrics.executorDeserializeCpuTime;4612835.0;4612835.0;True;True
94.0;6;internal.metrics.executorRunTime;7651.0;14870.0;True;True
94.0;7;internal.metrics.executorRunTime;7219.0;7219.0;True;True
95.0;6;internal.metrics.executorCpuTime;54472625.0;108911447.0;True;True
95.0;7;internal.metrics.executorCpuTime;54438822.0;54438822.0;True;True
96.0;6;internal.metrics.resultSize;2141.0;4282.0;True;True
96.0;7;internal.metrics.resultSize;2141.0;2141.0;True;True
99.0;6;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
99.0;7;internal.metrics.memoryBytesSpilled;0.0;0.0;True;True
100.0;6;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
100.0;7;internal.metrics.diskBytesSpilled;0.0;0.0;True;True
105.0;6;internal.metrics.shuffle.read.remoteBlocksFetched;0.0;0.0;True;True
105.0;7;internal.metrics.shuffle.read.remoteBlocksFetched;0.0;0.0;True;True
106.0;6;internal.metrics.shuffle.read.localBlocksFetched;2.0;4.0;True;True
106.0;7;internal.metrics.shuffle.read.localBlocksFetched;2.0;2.0;True;True
107.0;6;internal.metrics.shuffle.read.remoteBytesRead;0.0;0.0;True;True
107.0;7;internal.metrics.shuffle.read.remoteBytesRead;0.0;0.0;True;True
108.0;6;internal.metrics.shuffle.read.remoteBytesReadToDisk;0.0;0.0;True;True
108.0;7;internal.metrics.shuffle.read.remoteBytesReadToDisk;0.0;0.0;True;True
109.0;6;internal.metrics.shuffle.read.localBytesRead;2535017.0;5064144.0;True;True
109.0;7;internal.metrics.shuffle.read.localBytesRead;2529127.0;2529127.0;True;True
110.0;6;internal.metrics.shuffle.read.fetchWaitTime;0.0;0.0;True;True
110.0;7;internal.metrics.shuffle.read.fetchWaitTime;0.0;0.0;True;True
111.0;6;internal.metrics.shuffle.read.recordsRead;46.0;92.0;True;True
111.0;7;internal.metrics.shuffle.read.recordsRead;46.0;46.0;True;True
112.0;6;internal.metrics.shuffle.write.bytesWritten;3087855.0;6172356.0;True;True
112.0;7;internal.metrics.shuffle.write.bytesWritten;3084501.0;3084501.0;True;True
113.0;6;internal.metrics.shuffle.write.recordsWritten;40.0;80.0;True;True
113.0;7;internal.metrics.shuffle.write.recordsWritten;40.0;40.0;True;True
114.0;6;internal.metrics.shuffle.write.writeTime;12052646.0;23298344.0;True;True
114.0;7;internal.metrics.shuffle.write.writeTime;11245698.0;11245698.0;True;True
122.0;8;internal.metrics.executorDeserializeTime;4.0;8.0;True;True
122.0;9;internal.metrics.executorDeserializeTime;4.0;4.0;True;True
123.0;8;internal.metrics.executorDeserializeCpuTime;4162474.0;8310222.0;True;True
123.0;9;internal.metrics.executorDeserializeCpuTime;4147748.0;4147748.0;True;True
124.0;8;internal.metrics.executorRunTime;17698.0;35293.0;True;True
124.0;9;internal.metrics.executorRunTime;17595.0;17595.0;True;True
125.0;8;internal.metrics.executorCpuTime;81428262.0;161129224.0;True;True
125.0;9;internal.metrics.executorCpuTime;79700962.0;79700962.0;True;True
