Accumulable ID;Task ID;Name;Update;Value;Internal;Count Failed Values
1352;90;internal.metrics.executorDeserializeTime;4;10;True;True
1352;91;internal.metrics.executorDeserializeTime;6;6;True;True
1353;90;internal.metrics.executorDeserializeCpuTime;2273539;4766743;True;True
1353;91;internal.metrics.executorDeserializeCpuTime;2493204;2493204;True;True
1354;90;internal.metrics.executorRunTime;340350;679790;True;True
1354;91;internal.metrics.executorRunTime;339440;339440;True;True
1355;90;internal.metrics.executorCpuTime;524179394;1068900179;True;True
1355;91;internal.metrics.executorCpuTime;544720785;544720785;True;True
1356;90;internal.metrics.resultSize;2179;4358;True;True
1356;91;internal.metrics.resultSize;2179;2179;True;True
1357;90;internal.metrics.jvmGCTime;183;366;True;True
1357;91;internal.metrics.jvmGCTime;183;183;True;True
1359;90;internal.metrics.memoryBytesSpilled;1974468608;3942645760;True;True
1359;91;internal.metrics.memoryBytesSpilled;1968177152;1968177152;True;True
1360;90;internal.metrics.diskBytesSpilled;176104585;352154881;True;True
1360;91;internal.metrics.diskBytesSpilled;176050296;176050296;True;True
1365;90;internal.metrics.shuffle.read.remoteBlocksFetched;0;0;True;True
1365;91;internal.metrics.shuffle.read.remoteBlocksFetched;0;0;True;True
1366;90;internal.metrics.shuffle.read.localBlocksFetched;2;4;True;True
1366;91;internal.metrics.shuffle.read.localBlocksFetched;2;2;True;True
1367;90;internal.metrics.shuffle.read.remoteBytesRead;0;0;True;True
1367;91;internal.metrics.shuffle.read.remoteBytesRead;0;0;True;True
1368;90;internal.metrics.shuffle.read.remoteBytesReadToDisk;0;0;True;True
1368;91;internal.metrics.shuffle.read.remoteBytesReadToDisk;0;0;True;True
1369;90;internal.metrics.shuffle.read.localBytesRead;65311194;130616888;True;True
1369;91;internal.metrics.shuffle.read.localBytesRead;65305694;65305694;True;True
1370;90;internal.metrics.shuffle.read.fetchWaitTime;0;0;True;True
1370;91;internal.metrics.shuffle.read.fetchWaitTime;0;0;True;True
1371;90;internal.metrics.shuffle.read.recordsRead;162;324;True;True
1371;91;internal.metrics.shuffle.read.recordsRead;162;162;True;True
1372;90;internal.metrics.shuffle.write.bytesWritten;51178189;102354039;True;True
1372;91;internal.metrics.shuffle.write.bytesWritten;51175850;51175850;True;True
1373;90;internal.metrics.shuffle.write.recordsWritten;68;134;True;True
1373;91;internal.metrics.shuffle.write.recordsWritten;66;66;True;True
1374;90;internal.metrics.shuffle.write.writeTime;208032332;462024903;True;True
1374;91;internal.metrics.shuffle.write.writeTime;253992571;253992571;True;True
1382;92;internal.metrics.executorDeserializeTime;10;10;True;True
1382;93;internal.metrics.executorDeserializeTime;2;12;True;True
1383;92;internal.metrics.executorDeserializeCpuTime;2400555;2400555;True;True
1383;93;internal.metrics.executorDeserializeCpuTime;2589044;4989599;True;True
1384;92;internal.metrics.executorRunTime;95465;95465;True;True
1384;93;internal.metrics.executorRunTime;95861;191326;True;True
1385;92;internal.metrics.executorCpuTime;199362077;199362077;True;True
1385;93;internal.metrics.executorCpuTime;197698793;397060870;True;True
1386;92;internal.metrics.resultSize;2185;2185;True;True
1386;93;internal.metrics.resultSize;2185;4370;True;True
1389;92;internal.metrics.memoryBytesSpilled;416284672;416284672;True;True
1389;93;internal.metrics.memoryBytesSpilled;405798912;822083584;True;True
1390;92;internal.metrics.diskBytesSpilled;52607824;52607824;True;True
1390;93;internal.metrics.diskBytesSpilled;51440114;104047938;True;True
1395;92;internal.metrics.shuffle.read.remoteBlocksFetched;0;0;True;True
1395;93;internal.metrics.shuffle.read.remoteBlocksFetched;0;0;True;True
1396;92;internal.metrics.shuffle.read.localBlocksFetched;2;2;True;True
1396;93;internal.metrics.shuffle.read.localBlocksFetched;2;4;True;True
1397;92;internal.metrics.shuffle.read.remoteBytesRead;0;0;True;True
1397;93;internal.metrics.shuffle.read.remoteBytesRead;0;0;True;True
1398;92;internal.metrics.shuffle.read.remoteBytesReadToDisk;0;0;True;True
1398;93;internal.metrics.shuffle.read.remoteBytesReadToDisk;0;0;True;True
1399;92;internal.metrics.shuffle.read.localBytesRead;51930737;51930737;True;True
1399;93;internal.metrics.shuffle.read.localBytesRead;50423302;102354039;True;True
